,Adj Close,Close,High,Low,Open,Volume
3/25/81,0.08981023,0.11662899702787399,0.11774600297212601,0.11662899702787399,0.11774600297212601,7056000
3/26/81,0.088091508,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11495500057935715,12275200
3/27/81,0.085083708,0.11049100011587143,0.11104899644851685,0.11049100011587143,0.11104899644851685,12252800
3/30/81,0.085083708,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,9900800
3/31/81,0.084224284,0.109375,0.11049100011587143,0.109375,0.11049100011587143,15993600
4/1/81,0.083364911,0.10825899988412857,0.10881700366735458,0.10825899988412857,0.10881700366735458,34070400
4/2/81,0.090670392,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,31404800
4/3/81,0.091100067,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,16486400
4/6/81,0.089380607,0.11607100069522858,0.11662899702787399,0.11607100069522858,0.11662899702787399,22803200
4/7/81,0.08852119,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11551299691200256,10684800
4/8/81,0.092818819,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,21952000
4/9/81,0.094537601,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,12499200
4/10/81,0.095826671,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,33465600
4/13/81,0.095826671,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,16060800
4/14/81,0.095826671,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,6652800
4/15/81,0.091100067,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11886200308799744,34048000
4/16/81,0.085943043,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11216499656438828,23878400
4/20/81,0.08852119,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,35347200
4/21/81,0.094537601,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,28537600
4/22/81,0.097975098,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,18995200
4/23/81,0.10055325925350189,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,58016000
4/24/81,0.099693879,0.12946400046348572,0.13057999312877655,0.12946400046348572,0.13057999312877655,35056000
4/27/81,0.09883447,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1289059966802597,38528000
4/28/81,0.097115695,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12667399644851685,32188800
4/29/81,0.095826671,0.12444200366735458,0.125,0.12444200366735458,0.125,13641600
4/30/81,0.097545393,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,12611200
5/1/81,0.097545393,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,16553600
5/4/81,0.097115695,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12667399644851685,14448000
5/5/81,0.09668605,0.125558004,0.12611599266529083,0.125558004,0.12611599266529083,17539200
5/6/81,0.094107933,0.12221000343561172,0.12276799976825714,0.12221000343561172,0.12276799976825714,18950400
5/7/81,0.095396951,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,9363200
5/8/81,0.096256346,0.125,0.125558004,0.125,0.125,7907200
5/11/81,0.094107933,0.12221000343561172,0.12276799976825714,0.12221000343561172,0.12276799976825714,11939200
5/12/81,0.094107933,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,4256000
5/13/81,0.093678214,0.12165199965238571,0.12332600355148315,0.12165199965238571,0.12221000343561172,4905600
5/14/81,0.092389166,0.11997800320386887,0.1210940033197403,0.11997800320386887,0.1210940033197403,4928000
5/15/81,0.094537601,0.12276799976825714,0.12444200366735458,0.12276799976825714,0.12276799976825714,4905600
5/18/81,0.096256346,0.125,0.12611599266529083,0.125,0.125,4166400
5/19/81,0.094537601,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12332600355148315,25424000
5/20/81,0.097545393,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,13283200
5/21/81,0.10313210636377335,0.13392899930477142,0.13448700308799744,0.13392899930477142,0.13392899930477142,32211200
5/22/81,0.10785868018865585,0.140066996,0.141183004,0.140066996,0.140066996,31427200
5/26/81,0.10742903500795364,0.13950900733470917,0.140066996,0.13950900733470917,0.140066996,85344000
5/27/81,0.11344466358423233,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,149497600
5/28/81,0.11344466358423233,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,73987200
5/29/81,0.11387433111667633,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,59382400
6/1/81,0.11387433111667633,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,51251200
6/2/81,0.10828840732574463,0.140625,0.141183004,0.140625,0.141183004,40432000
6/3/81,0.10828840732574463,0.140625,0.14174099266529083,0.140625,0.140625,39446400
6/4/81,0.1104368343949318,0.14341500401496887,0.1439729928970337,0.14341500401496887,0.14341500401496887,56067200
6/5/81,0.10871807485818863,0.141183004,0.14174099266529083,0.141183004,0.14174099266529083,57680000
6/8/81,0.10485086590051651,0.13616099953651428,0.1367190033197403,0.13616099953651428,0.1367190033197403,93497600
6/9/81,0.10699933022260666,0.13895100355148315,0.13950900733470917,0.13895100355148315,0.13895100355148315,119593600
6/10/81,0.10828840732574463,0.140625,0.14229899644851685,0.140625,0.140625,25222400
6/11/81,0.11301492899656296,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,38976000
6/12/81,0.11172585934400558,0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14564700424671173,25804800
6/15/81,0.11129619926214218,0.1445309966802597,0.14508900046348572,0.1445309966802597,0.14508900046348572,143763200
6/16/81,0.10914774984121323,0.14174099266529083,0.14229899644851685,0.14174099266529083,0.14229899644851685,37251200
6/17/81,0.10742903500795364,0.13950900733470917,0.140066996,0.13950900733470917,0.140066996,27574400
6/18/81,0.10699933022260666,0.13895100355148315,0.140066996,0.13895100355148315,0.13950900733470917,23049600
6/19/81,0.10399151593446732,0.13504500687122345,0.13560299575328827,0.13504500687122345,0.13560299575328827,27507200
6/22/81,0.10012354701757431,0.13002200424671173,0.13057999312877655,0.13002200424671173,0.13057999312877655,10841600
6/23/81,0.10184232890605927,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,15030400
6/24/81,0.099264123,0.1289059966802597,0.13002200424671173,0.1289059966802597,0.13002200424671173,23027200
6/25/81,0.10141260176897049,0.13169600069522858,0.1322540044784546,0.13169600069522858,0.13169600069522858,24259200
6/26/81,0.10012354701757431,0.13002200424671173,0.13113799691200256,0.13002200424671173,0.13113799691200256,23788800
6/29/81,0.09668605,0.125558004,0.12667399644851685,0.125558004,0.12667399644851685,10595200
6/30/81,0.089380607,0.11607100069522858,0.11662899702787399,0.11607100069522858,0.11662899702787399,35907200
7/1/81,0.08852119,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11551299691200256,170464000
7/2/81,0.08852119,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,30284800
7/6/81,0.085513346,0.11104899644851685,0.11216499656438828,0.11104899644851685,0.11216499656438828,16531200
7/7/81,0.086372741,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.11216499656438828,15836800
7/8/81,0.08981023,0.11662899702787399,0.117187999,0.11662899702787399,0.11662899702787399,16620800
7/9/81,0.082935259,0.10770100355148315,0.10825899988412857,0.10770100355148315,0.10825899988412857,32883200
7/10/81,0.076489128,0.099330001,0.099887997,0.099330001,0.099887997,55171200
7/13/81,0.07820867,0.101562999,0.10212100297212601,0.101562999,0.101562999,45740800
7/14/81,0.081646182,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10602699965238571,19779200
7/15/81,0.083794631,0.10881700366735458,0.109375,0.10881700366735458,0.10881700366735458,10953600
7/16/81,0.085943043,0.11160700023174286,0.11272300034761429,0.11160700023174286,0.11160700023174286,15232000
7/17/81,0.088950872,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,19824000
7/20/81,0.082935259,0.10770100355148315,0.10825899988412857,0.10770100355148315,0.10825899988412857,23654400
7/21/81,0.082505554,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10770100355148315,31942400
7/22/81,0.07777819,0.10100399702787399,0.10212100297212601,0.10100399702787399,0.10212100297212601,22668800
7/23/81,0.07992743,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10379499942064285,34451200
7/24/81,0.082505554,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10714299976825714,28851200
7/27/81,0.085943043,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,17337600
7/28/81,0.082935259,0.10770100355148315,0.10825899988412857,0.10770100355148315,0.10825899988412857,22848000
7/29/81,0.081646182,0.10602699965238571,0.10658500343561172,0.10602699965238571,0.10658500343561172,15500800
7/30/81,0.084653996,0.10993299633264542,0.11104899644851685,0.10993299633264542,0.10993299633264542,9900800
7/31/81,0.085943043,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,10953600
8/3/81,0.085083708,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11160700023174286,12432000
8/4/81,0.086372741,0.11216499656438828,0.11272300034761429,0.11216499656438828,0.11216499656438828,31673600
8/5/81,0.088950872,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,17494400
8/6/81,0.086802408,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.1132809966802597,10528000
8/7/81,0.086802408,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,9206400
8/10/81,0.086802408,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.11272300034761429,0
8/11/81,0.084224284,0.109375,0.11049100011587143,0.109375,0.11049100011587143,71456000
8/12/81,0.082505554,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10770100355148315,26275200
8/13/81,0.07992743,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10435300320386887,27484800
8/14/81,0.078638367,0.10212100297212601,0.10323700308799744,0.10212100297212601,0.10323700308799744,24192000
8/17/81,0.076059453,0.098771997,0.099887997,0.098771997,0.099887997,18905600
8/18/81,0.074340694,0.096539997,0.097655997,0.096539997,0.097655997,17001600
8/19/81,0.073481314,0.095423996,0.096539997,0.095423996,0.096539997,20675200
8/20/81,0.074340694,0.096539997,0.097098,0.096539997,0.096539997,17113600
8/21/81,0.069184445,0.089844003,0.090960003,0.089844003,0.090960003,41910400
8/24/81,0.064886786,0.084262997,0.084821001,0.084262997,0.084821001,23072000
8/25/81,0.066606328,0.086496003,0.087053999,0.086496003,0.086496003,40700800
8/26/81,0.065316483,0.084821001,0.085378997,0.084821001,0.085378997,33600000
8/27/81,0.065746203,0.085378997,0.085937999,0.085378997,0.085378997,25916800
8/28/81,0.069184445,0.089844003,0.090402,0.089844003,0.089844003,38035200
8/31/81,0.069184445,0.089844003,0.090402,0.089844003,0.089844003,40947200
9/1/81,0.073481314,0.095423996,0.095982,0.095423996,0.095423996,37027200
9/2/81,0.074770376,0.097098,0.097655997,0.097098,0.097098,19376000
9/3/81,0.070903197,0.092076004,0.093192004,0.092076004,0.093192004,37475200
9/4/81,0.070043862,0.090960003,0.091518,0.090960003,0.091518,15254400
9/8/81,0.067895405,0.088169999,0.088728003,0.088169999,0.088728003,25446400
9/9/81,0.067895405,0.088169999,0.088728003,0.088169999,0.088169999,30531200
9/10/81,0.068325035,0.088728003,0.089286,0.088728003,0.088728003,34809600
9/11/81,0.067465685,0.087612003,0.088169999,0.087612003,0.088169999,17539200
9/14/81,0.065316483,0.084821001,0.085378997,0.084821001,0.085378997,27686400
9/15/81,0.063597739,0.082589,0.083146997,0.082589,0.083146997,19510400
9/16/81,0.062308643,0.080914997,0.081473,0.080914997,0.081473,19353600
9/17/81,0.060589883,0.078682996,0.079241,0.078682996,0.079241,19376000
9/18/81,0.061019595712423325,0.079241,0.079798996,0.079241,0.079241,26320000
9/21/81,0.0614493,0.079798996,0.080357,0.079798996,0.079798996,49033600
9/22/81,0.058011770248413086,0.075335003,0.075893,0.075335003,0.075893,47420800
9/23/81,0.056722708,0.073661,0.074777,0.073661,0.074777,28201600
9/24/81,0.056293011,0.073103003,0.073661,0.073103003,0.073661,18300800
9/25/81,0.048987549,0.063616,0.064732,0.063616,0.064732,34608000
9/28/81,0.049417235,0.064173996,0.064732,0.064173996,0.064173996,91728000
9/29/81,0.051995355635881424,0.067521997,0.068080001,0.067521997,0.067521997,94684800
9/30/81,0.05242506,0.068080001,0.068637997,0.068080001,0.068080001,49996800
10/1/81,0.05242506,0.068080001,0.068637997,0.068080001,0.068080001,61129600
10/2/81,0.056722708,0.073661,0.074219003,0.073661,0.073661,45046400
10/5/81,0.058441475,0.075893,0.077009,0.075893,0.075893,43097600
10/6/81,0.058011770248413086,0.075335003,0.075893,0.075335003,0.075893,28358400
10/7/81,0.0614493,0.079798996,0.080914997,0.079798996,0.079798996,38841600
10/8/81,0.063597739,0.082589,0.083146997,0.082589,0.082589,31091200
10/9/81,0.064027421,0.083146997,0.084262997,0.083146997,0.083146997,54521600
10/12/81,0.066176631,0.085937999,0.086496003,0.085937999,0.085937999,27350400
10/13/81,0.066176631,0.085937999,0.087053999,0.085937999,0.085937999,44195200
10/14/81,0.062308643,0.080914997,0.081473,0.080914997,0.081473,30979200
10/15/81,0.063597739,0.082589,0.083146997,0.082589,0.082589,29433600
10/16/81,0.062738344,0.081473,0.082030997,0.081473,0.082030997,36467200
10/19/81,0.064027421,0.083146997,0.083705001,0.083146997,0.083146997,20585600
10/20/81,0.067465685,0.087612003,0.088169999,0.087612003,0.087612003,35728000
10/21/81,0.067465685,0.087612003,0.088169999,0.087612003,0.087612003,76899200
10/22/81,0.06703601,0.087053999,0.087612003,0.087053999,0.087612003,32278400
10/23/81,0.065316483,0.084821001,0.085378997,0.084821001,0.085378997,27910400
10/26/81,0.065316483,0.084821001,0.085378997,0.084821001,0.084821001,27283200
10/27/81,0.066606328,0.086496003,0.087612003,0.086496003,0.086496003,85590400
10/28/81,0.068754785,0.089286,0.089844003,0.089286,0.089286,44172800
10/29/81,0.067895405,0.088169999,0.088728003,0.088169999,0.088728003,30486400
10/30/81,0.068754785,0.089286,0.089844003,0.089286,0.089286,52729600
11/2/81,0.068754785,0.089286,0.089844003,0.089286,0.089286,36915200
11/3/81,0.067895405,0.088169999,0.088728003,0.088169999,0.088728003,28380800
11/4/81,0.066176631,0.085937999,0.086496003,0.085937999,0.086496003,23811200
11/5/81,0.0614493,0.079798996,0.080357,0.079798996,0.080357,23363200
11/6/81,0.061878968,0.080357,0.080914997,0.080357,0.080357,24595200
11/9/81,0.062738344,0.081473,0.082030997,0.081473,0.081473,20384000
11/10/81,0.063168027,0.082030997,0.082589,0.082030997,0.082030997,16755200
11/11/81,0.064886786,0.084262997,0.084821001,0.084262997,0.084262997,27440000
11/12/81,0.06703601,0.087053999,0.087612003,0.087053999,0.087053999,39916800
11/13/81,0.062308643,0.080914997,0.081473,0.080914997,0.081473,21011200
11/16/81,0.0614493,0.079798996,0.080357,0.079798996,0.080357,22556800
11/17/81,0.062738344,0.081473,0.082030997,0.081473,0.081473,35414400
11/18/81,0.064886786,0.084262997,0.084821001,0.084262997,0.084262997,29142400
11/19/81,0.064886786,0.084262997,0.084821001,0.084262997,0.084262997,40006400
11/20/81,0.065316483,0.084821001,0.085378997,0.084821001,0.084821001,38102400
11/23/81,0.062308643,0.080914997,0.082030997,0.080914997,0.082030997,22960000
11/24/81,0.061878968,0.080357,0.080914997,0.080357,0.080914997,22153600
11/25/81,0.063168027,0.082030997,0.082589,0.082030997,0.082030997,52550400
11/27/81,0.064886786,0.084262997,0.084821001,0.084262997,0.084262997,37251200
11/30/81,0.064027421,0.083146997,0.083705001,0.083146997,0.083705001,23968000
12/1/81,0.064027421,0.083146997,0.083705001,0.083146997,0.083146997,23385600
12/2/81,0.064457119,0.083705001,0.084262997,0.083705001,0.083705001,37564800
12/3/81,0.063597739,0.082589,0.083146997,0.082589,0.083146997,20428800
12/4/81,0.065316483,0.084821001,0.085378997,0.084821001,0.084821001,137155200
12/7/81,0.065746203,0.085378997,0.085937999,0.085378997,0.085378997,59292800
12/8/81,0.064457119,0.083705001,0.084821001,0.083705001,0.084821001,50624000
12/9/81,0.064886786,0.084262997,0.084821001,0.084262997,0.084262997,34272000
12/10/81,0.064886786,0.084262997,0.084821001,0.084262997,0.084262997,37408000
12/11/81,0.064457119,0.083705001,0.084821001,0.083705001,0.084262997,76092800
12/14/81,0.062308643,0.080914997,0.082030997,0.080914997,0.082030997,25244800
12/15/81,0.064027421,0.083146997,0.083705001,0.083146997,0.083146997,31315200
12/16/81,0.06703601,0.087053999,0.087612003,0.087053999,0.087053999,65452800
12/17/81,0.072621949,0.094307996,0.094866,0.094307996,0.094307996,51452800
12/18/81,0.078638367,0.10212100297212601,0.10267899930477142,0.10212100297212601,0.10212100297212601,71724800
12/21/81,0.075200059,0.097655997,0.098214,0.097655997,0.098214,56403200
12/22/81,0.076489128,0.099330001,0.099887997,0.099330001,0.099330001,53827200
12/23/81,0.074770376,0.097098,0.097655997,0.097098,0.097655997,28896000
12/24/81,0.075200059,0.097655997,0.098214,0.097655997,0.097655997,28918400
12/28/81,0.071762592,0.093192004,0.094307996,0.093192004,0.094307996,36579200
12/29/81,0.073051631,0.094866,0.095982,0.094866,0.094866,24236800
12/30/81,0.076059453,0.098771997,0.099330001,0.098771997,0.098771997,32188800
12/31/81,0.076059453,0.098771997,0.099330001,0.098771997,0.098771997,54656000
1/4/82,0.075629778,0.098214,0.098771997,0.098214,0.098771997,71254400
1/5/82,0.071762592,0.093192004,0.094307996,0.093192004,0.094307996,35840000
1/6/82,0.070903197,0.092076004,0.092634,0.092076004,0.092634,66080000
1/7/82,0.065316483,0.084821001,0.085937999,0.084821001,0.085937999,70044800
1/8/82,0.068325035,0.088728003,0.089286,0.088728003,0.088728003,56604800
1/11/82,0.064027421,0.083146997,0.083705001,0.083146997,0.083705001,33331200
1/12/82,0.061878968,0.080357,0.080914997,0.080357,0.080914997,59920000
1/13/82,0.0614493,0.079798996,0.080357,0.079798996,0.080357,41753600
1/14/82,0.064457119,0.083705001,0.084262997,0.083705001,0.083705001,25715200
1/15/82,0.068754785,0.089286,0.090402,0.089286,0.089286,46704000
1/18/82,0.070043862,0.090960003,0.092076004,0.090960003,0.090960003,28000000
1/19/82,0.068325035,0.088728003,0.089844003,0.088728003,0.089844003,55507200
1/20/82,0.069614157,0.090402,0.090960003,0.090402,0.090402,25827200
1/21/82,0.070903197,0.092076004,0.092634,0.092076004,0.092076004,33331200
1/22/82,0.071332887,0.092634,0.093192004,0.092634,0.092634,24259200
1/25/82,0.069184445,0.089844003,0.090402,0.089844003,0.090402,44710400
1/26/82,0.066606328,0.086496003,0.087612003,0.086496003,0.087612003,21212800
1/27/82,0.06703601,0.087053999,0.088169999,0.087053999,0.087053999,31360000
1/28/82,0.069184445,0.089844003,0.090402,0.089844003,0.089844003,39603200
1/29/82,0.070043862,0.090960003,0.091518,0.090960003,0.090960003,53155200
2/1/82,0.069184445,0.089844003,0.090960003,0.089844003,0.090960003,38528000
2/2/82,0.069614157,0.090402,0.091518,0.090402,0.090402,54275200
2/3/82,0.069614157,0.090402,0.090960003,0.090402,0.090402,31472000
2/4/82,0.067895405,0.088169999,0.088728003,0.088169999,0.088728003,22041600
2/5/82,0.067895405,0.088169999,0.088728003,0.088169999,0.088169999,40297600
2/8/82,0.063597739,0.082589,0.083146997,0.082589,0.083146997,31696000
2/9/82,0.063597739,0.082589,0.083146997,0.082589,0.082589,57904000
2/10/82,0.064457119,0.083705001,0.084262997,0.083705001,0.083705001,38796800
2/11/82,0.063597739,0.082589,0.083146997,0.082589,0.083146997,24528000
2/12/82,0.064457119,0.083705001,0.084262997,0.083705001,0.083705001,19644800
2/16/82,0.063168027,0.082030997,0.082589,0.082030997,0.082589,34316800
2/17/82,0.064027421,0.083146997,0.083705001,0.083146997,0.083146997,25580800
2/18/82,0.064886786,0.084262997,0.084821001,0.084262997,0.084262997,28380800
2/19/82,0.064457119,0.083705001,0.084262997,0.083705001,0.084262997,13596800
2/22/82,0.063597739,0.082589,0.083146997,0.082589,0.083146997,26633600
2/23/82,0.062738344,0.081473,0.082030997,0.081473,0.082030997,34540800
